epoch,acc,loss,val_acc,val_loss
36,0.5324999988079071,0.69186203181743622,0.52499999105930328,0.69289493560791016
37,0.51749997586011887,0.69213614612817764,0.52499999105930328,0.69291773438453674
38,0.48750000074505806,0.69625946134328842,0.5299999862909317,0.69294816255569458
39,0.48874998837709427,0.69482550024986267,0.53499999642372131,0.69300335645675659
40,0.51499996706843376,0.69320326298475266,0.53499999642372131,0.69302231073379517
41,0.48874996975064278,0.69587577879428864,0.53499998152256012,0.69302314519882202
42,0.48499997705221176,0.69531938433647156,0.53499998152256012,0.69301751255989075
43,0.51499997451901436,0.69517610967159271,0.53499996662139893,0.69305729866027832
44,0.48999997600913048,0.69591530412435532,0.53499999642372131,0.69303727149963379
45,0.466249980032444,0.69712050259113312,0.53499995172023773,0.69307002425193787
46,0.47124997526407242,0.69765422493219376,0.53499999642372131,0.69300928711891174
47,0.51999998837709427,0.69232767075300217,0.53499998152256012,0.69303035736083984
48,0.50249997526407242,0.69271344691514969,0.53499999642372131,0.69302716851234436
49,0.48749998211860657,0.69586490839719772,0.53499995172023773,0.69307282567024231
50,0.51124997437000275,0.69248650968074799,0.52999995648860931,0.69309327006340027
51,0.49249997735023499,0.69443806260824203,0.5249999612569809,0.69311389327049255
52,0.50374998897314072,0.69270807504653931,0.52499999105930328,0.69315066933631897
53,0.51749998703598976,0.69156940281391144,0.5299999862909317,0.69316679239273071
54,0.50249998271465302,0.69373949617147446,0.52499999105930328,0.69315356016159058
55,0.53249998390674591,0.689735047519207,0.52499997615814209,0.69321957230567932
56,0.52124997228384018,0.6915443018078804,0.52999997138977051,0.69325482845306396
57,0.52499997988343239,0.69258425384759903,0.52999997138977051,0.69325593113899231
58,0.49249998852610588,0.69634489715099335,0.52999997138977051,0.69326978921890259
59,0.4987499825656414,0.69431258738040924,0.53000001609325409,0.69323650002479553
60,0.5274999812245369,0.69025570154190063,0.5299999862909317,0.69325768947601318
61,0.51499996706843376,0.69167827814817429,0.5299999862909317,0.69324284791946411
62,0.48999997973442078,0.69583267718553543,0.51999998092651367,0.69318270683288574
63,0.51999998092651367,0.69059965014457703,0.52499997615814209,0.69320908188819885
64,0.49624998867511749,0.69412873685359955,0.51999998092651367,0.69315865635871887
65,0.4687499888241291,0.69666820019483566,0.51999998092651367,0.69316834211349487
66,0.48374996706843376,0.69570554792881012,0.51999995112419128,0.69318142533302307
67,0.50624999031424522,0.69269192218780518,0.52500000596046448,0.69320321083068848
68,0.49249997735023499,0.69573862850666046,0.52999997138977051,0.69324809312820435
69,0.50874998420476913,0.69503924250602722,0.5300000011920929,0.69321721792221069
70,0.51124998182058334,0.69453807175159454,0.5249999463558197,0.69318556785583496
71,0.51624998450279236,0.69384845346212387,0.5299999862909317,0.69323441386222839
72,0.46999998018145561,0.69661089032888412,0.53000001609325409,0.69323828816413879
73,0.49875000864267349,0.69398237019777298,0.52500000596046448,0.69320589303970337
74,0.51500000059604645,0.69193369150161743,0.5300000011920929,0.69324260950088501
75,0.4987499788403511,0.69437186419963837,0.52999995648860931,0.69323298335075378
76,0.51624997705221176,0.69255334883928299,0.52999997138977051,0.69324982166290283
77,0.49499997869133949,0.69669331610202789,0.52500000596046448,0.69320511817932129
78,0.50874998793005943,0.69389159977436066,0.51999999582767487,0.69314223527908325
79,0.53374999389052391,0.69038146734237671,0.51999998092651367,0.69317159056663513
80,0.51249998435378075,0.6924368143081665,0.51999998092651367,0.6931343674659729
81,0.46999998018145561,0.69758975505828857,0.51999998092651367,0.69315809011459351
82,0.53124997019767761,0.69107566773891449,0.51999998092651367,0.69316628575325012
83,0.48249998316168785,0.69607941061258316,0.53499996662139893,0.6932203471660614
84,0.54249997064471245,0.69024199992418289,0.51999998092651367,0.6931769847869873
85,0.529999990016222,0.69103862345218658,0.52500000596046448,0.69319641590118408
86,0.50624998658895493,0.69308672845363617,0.51999998092651367,0.69317525625228882
87,0.50874998420476913,0.69394209235906601,0.52999997138977051,0.69323116540908813
88,0.49499999359250069,0.6944500058889389,0.5299999862909317,0.69323664903640747
89,0.48624997958540916,0.69420089572668076,0.52499997615814209,0.69320350885391235
90,0.48999997973442078,0.69883382320404053,0.52999997138977051,0.69322842359542847
91,0.50124998018145561,0.69430104643106461,0.52999997138977051,0.69322073459625244
92,0.49374999105930328,0.69581246376037598,0.5300000011920929,0.69322633743286133
93,0.46874997764825821,0.69794273376464844,0.5299999862909317,0.69323381781578064
94,0.49124998226761818,0.69473602622747421,0.52499997615814209,0.69324102997779846
95,0.52624999731779099,0.69269277900457382,0.5300000011920929,0.69322142004966736
96,0.51874996721744537,0.69379918277263641,0.52499997615814209,0.6932704746723175
97,0.50624998658895493,0.69502958655357361,0.53499999642372131,0.69322261214256287
98,0.52124997600913048,0.6937786340713501,0.5299999862909317,0.69323274493217468
99,0.48749998211860657,0.69472000747919083,0.52499997615814209,0.69327867031097412
100,0.50124998390674591,0.69355899840593338,0.52499999105930328,0.69327542185783386
101,0.4974999763071537,0.69593501091003418,0.52499997615814209,0.69327619671821594
102,0.50374997779726982,0.69356504082679749,0.52499997615814209,0.69325828552246094
103,0.51749998331069946,0.69343073666095734,0.52499999105930328,0.69324588775634766
104,0.51124998182058334,0.69311310350894928,0.5249999463558197,0.69328927993774414
105,0.51874998211860657,0.69164576381444931,0.52499997615814209,0.6932971179485321
106,0.48499998450279236,0.69468726217746735,0.52000001072883606,0.69333714246749878
107,0.4962499812245369,0.69418726116418839,0.51999998092651367,0.6933436393737793
108,0.51999998837709427,0.69279307126998901,0.51999998092651367,0.69332140684127808
109,0.49124998226761818,0.69512511044740677,0.51999998092651367,0.69331377744674683
110,0.50749997794628143,0.69281164556741714,0.52499997615814209,0.69329196214675903
111,0.50874998793005943,0.6945343092083931,0.52499997615814209,0.6933036744594574
112,0.50499999150633812,0.69387856125831604,0.51999995112419128,0.69332230091094971
113,0.52124998345971107,0.6922016516327858,0.51500001549720764,0.69335082173347473
114,0.54249997437000275,0.68853631615638733,0.51999998092651367,0.69336766004562378
115,0.50999999046325684,0.69272840023040771,0.51999998092651367,0.69336360692977905
116,0.50249998271465302,0.69559546560049057,0.51999998092651367,0.69333598017692566
117,0.50124999135732651,0.69335837662220001,0.51999996602535248,0.69332492351531982
118,0.54499997198581696,0.69003868103027344,0.51999998092651367,0.69332093000411987
119,0.5274999774992466,0.69061718881130219,0.51999998092651367,0.69331973791122437
120,0.48624998703598976,0.69449988007545471,0.51999998092651367,0.69331154227256775
121,0.49999998509883881,0.69384478032588959,0.51499998569488525,0.69334614276885986
122,0.53249999508261681,0.69124668836593628,0.51500001549720764,0.69333943724632263
123,0.50374998524785042,0.6939600333571434,0.51999998092651367,0.69334965944290161
124,0.5274999774992466,0.69168616086244583,0.51999996602535248,0.69330808520317078
125,0.50249996781349182,0.69454599171876907,0.51999998092651367,0.69331979751586914
126,0.49874997511506081,0.69526044279336929,0.52499997615814209,0.69329053163528442
127,0.50624997168779373,0.69253549724817276,0.51999998092651367,0.69329497218132019
128,0.50124996900558472,0.69429755955934525,0.5249999463558197,0.69327282905578613
129,0.52624997869133949,0.69204239547252655,0.51999995112419128,0.69323316216468811
130,0.49374997988343239,0.69600434601306915,0.5249999463558197,0.6932501494884491
131,0.53624998033046722,0.69033961743116379,0.52499999105930328,0.69327268004417419
132,0.50499997660517693,0.6931188702583313,0.51999995112419128,0.69329646229743958
133,0.51749997213482857,0.69340097159147263,0.52499997615814209,0.69328069686889648
134,0.50624998286366463,0.69275254011154175,0.51999998092651367,0.69329389929771423
135,0.49499999359250069,0.69495273381471634,0.51999998092651367,0.69331476092338562
136,0.50249999016523361,0.693033367395401,0.51499998569488525,0.69333770871162415
137,0.51124999299645424,0.69234545528888702,0.51499998569488525,0.69334065914154053
138,0.52249998971819878,0.69258573651313782,0.51499997079372406,0.69336050748825073
139,0.52374998480081558,0.6898520365357399,0.51999998092651367,0.69331744313240051
140,0.52374997362494469,0.6921839714050293,0.5249999463558197,0.69328203797340393
141,0.51249997317790985,0.69408507645130157,0.52499997615814209,0.69325581192970276
142,0.49374997988343239,0.69534920156002045,0.52499997615814209,0.69327384233474731
143,0.53249998018145561,0.69116063416004181,0.50999999046325684,0.69334736466407776
144,0.52999996393918991,0.69162908941507339,0.51999998092651367,0.69331082701683044
145,0.50124997645616531,0.6933392807841301,0.51999996602535248,0.69329982995986938
146,0.52124998718500137,0.69062149524688721,0.51999998092651367,0.69331905245780945
147,0.52749998494982719,0.69196708500385284,0.51499998569488525,0.69336137175559998
148,0.50749998539686203,0.69391074031591415,0.51999993622303009,0.69328972697257996
149,0.50499997660517693,0.6935466006398201,0.51999996602535248,0.69330036640167236
150,0.51999998837709427,0.69202981889247894,0.52499997615814209,0.69326359033584595
151,0.48999997600913048,0.69485995173454285,0.52499999105930328,0.69323164224624634
152,0.51249997317790985,0.6916123554110527,0.52499997615814209,0.69324058294296265
153,0.48874998837709427,0.69536733627319336,0.52499997615814209,0.69324100017547607
154,0.48374998569488525,0.69536338001489639,0.52499997615814209,0.69325762987136841
155,0.48874997347593307,0.69507084786891937,0.52499997615814209,0.69325187802314758
156,0.50124996900558472,0.69552572071552277,0.52499997615814209,0.69327095150947571
157,0.49999998509883881,0.69397877901792526,0.51999998092651367,0.69319763779640198
158,0.50124997645616531,0.6948375329375267,0.51999998092651367,0.69320812821388245
159,0.50124998018145561,0.69240093231201172,0.52499997615814209,0.69325017929077148
160,0.4962499737739563,0.69321563839912415,0.52499997615814209,0.69322797656059265
161,0.51249997690320015,0.6939048171043396,0.5249999463558197,0.69322222471237183
162,0.50124998018145561,0.69217325001955032,0.52499997615814209,0.69326221942901611
163,0.50624997168779373,0.69289685785770416,0.52499997615814209,0.69324994087219238
164,0.48874997347593307,0.69364504516124725,0.52499997615814209,0.69324830174446106
165,0.49874997511506081,0.69404446333646774,0.51999998092651367,0.69327417016029358
166,0.51749996468424797,0.69386583566665649,0.52499997615814209,0.69325992465019226
167,0.53124998509883881,0.69201307743787766,0.5249999463558197,0.69324174523353577
168,0.49374997988343239,0.69372879713773727,0.52499997615814209,0.69325476884841919
169,0.51999998465180397,0.69335773587226868,0.5249999463558197,0.69321182370185852
170,0.50374998152256012,0.69450805336236954,0.51999999582767487,0.69319471716880798
171,0.48749997839331627,0.69355444610118866,0.52499997615814209,0.69320127367973328
172,0.5262499712407589,0.6913038045167923,0.52499997615814209,0.69322448968887329
173,0.4962499812245369,0.69536615163087845,0.51499995589256287,0.69315797090530396
174,0.52249997109174728,0.69095035642385483,0.51999998092651367,0.69318023324012756
175,0.50499997660517693,0.69401793926954269,0.51999998092651367,0.69319021701812744
176,0.51624998077750206,0.69209019094705582,0.52499997615814209,0.69323340058326721
177,0.50749997794628143,0.69369543343782425,0.52499999105930328,0.69325795769691467
178,0.48749997466802597,0.69426361471414566,0.52499997615814209,0.69323679804801941
179,0.49124998599290848,0.69403627514839172,0.52499999105930328,0.69325688481330872
180,0.53499997407197952,0.69231604039669037,0.50999994575977325,0.6933320164680481
181,0.51374997571110725,0.69362829625606537,0.51499997079372406,0.69328746199607849
182,0.50124998763203621,0.69441308826208115,0.50999994575977325,0.69331586360931396
183,0.48624999076128006,0.69476175308227539,0.51999995112419128,0.69327563047409058
184,0.48874997347593307,0.69511959701776505,0.50999999046325684,0.69332355260848999
185,0.48750000074505806,0.69441817700862885,0.50999997556209564,0.69329953193664551
186,0.47999999299645424,0.69425228238105774,0.51499994099140167,0.69329521059989929
187,0.52624998241662979,0.69316072762012482,0.51499997079372406,0.69335299730300903
188,0.50249999016523361,0.69394239038228989,0.50999999046325684,0.69329947233200073
189,0.51374998688697815,0.69230556488037109,0.50999999046325684,0.69331222772598267
190,0.4987499825656414,0.69391725212335587,0.50999999046325684,0.69332116842269897
191,0.50999997928738594,0.69330483675003052,0.50999996066093445,0.69331225752830505
192,0.51874996721744537,0.69179774820804596,0.50999999046325684,0.69329571723937988
193,0.498749990016222,0.69522595405578613,0.50999999046325684,0.69334438443183899
194,0.50874999165534973,0.69364204257726669,0.51499998569488525,0.69336843490600586
195,0.51749998703598976,0.69332066923379898,0.50999999046325684,0.6933167576789856
196,0.50874999910593033,0.69259195774793625,0.51999998092651367,0.69325953722000122
197,0.48249998688697815,0.69677262008190155,0.5249999463558197,0.69323933124542236
198,0.53874999657273293,0.68953047692775726,0.51499997079372406,0.69328200817108154
199,0.45874997973442078,0.69633257389068604,0.51999998092651367,0.69326519966125488
200,0.50749997794628143,0.69249837100505829,0.5249999463558197,0.6932424008846283
201,0.50124998390674591,0.69412929564714432,0.52499997615814209,0.69322258234024048
202,0.5274999812245369,0.69303598254919052,0.51999995112419128,0.69326549768447876
203,0.50499997660517693,0.69250714033842087,0.52499997615814209,0.69324669241905212
204,0.50249997898936272,0.69349896907806396,0.51999998092651367,0.6932939887046814
205,0.50499998033046722,0.69394223392009735,0.51999998092651367,0.6932932436466217
206,0.51749998331069946,0.6925058588385582,0.51999996602535248,0.6932913064956665
207,0.50249997898936272,0.69393616169691086,0.50999999046325684,0.69334235787391663
208,0.50499998405575752,0.69154293835163116,0.50999999046325684,0.69335255026817322
209,0.4962499774992466,0.69386304914951324,0.50999999046325684,0.69329851865768433
210,0.4987499788403511,0.69283360242843628,0.51499997079372406,0.69326072931289673
211,0.50124998763203621,0.69368927925825119,0.52499999105930328,0.69323703646659851
212,0.51999998465180397,0.69115404784679413,0.51499997079372406,0.69326725602149963
213,0.53249998763203621,0.69106223434209824,0.51499995589256287,0.69329169392585754
214,0.47999997437000275,0.69421728700399399,0.51499997079372406,0.69324666261672974
215,0.48374998942017555,0.69502753019332886,0.51499995589256287,0.69326627254486084
216,0.50249998271465302,0.69397017359733582,0.51499998569488525,0.69327205419540405
217,0.50374997779726982,0.6935555636882782,0.51499998569488525,0.69328576326370239
218,0.49499997869133949,0.69403331726789474,0.51499997079372406,0.6932561993598938
219,0.50249998271465302,0.69479309022426605,0.52499997615814209,0.69319933652877808
220,0.49374997615814209,0.69378175586462021,0.51999998092651367,0.69314819574356079
221,0.51624997705221176,0.69292733818292618,0.51499997079372406,0.69324249029159546
222,0.4974999912083149,0.69337096810340881,0.52499997615814209,0.69318220019340515
223,0.51749997958540916,0.69422949850559235,0.51499994099140167,0.69323977828025818
224,0.5274999812245369,0.69025648385286331,0.5249999463558197,0.69319364428520203
225,0.52249998226761818,0.69146204739809036,0.52499999105930328,0.69322293996810913
226,0.50874997302889824,0.69429638981819153,0.51499998569488525,0.69323283433914185
227,0.48624998703598976,0.69476685672998428,0.51499995589256287,0.69325780868530273
228,0.51499998196959496,0.69310168921947479,0.51499997079372406,0.69323742389678955
229,0.48374997451901436,0.69598937779664993,0.51999995112419128,0.69321781396865845
230,0.53875000402331352,0.69172384589910507,0.52499999105930328,0.69320443272590637
231,0.52249997854232788,0.69246817380189896,0.51999995112419128,0.6931646466255188
232,0.49124998226761818,0.69508690387010574,0.52499997615814209,0.69318366050720215
233,0.51124998554587364,0.69336042553186417,0.52499997615814209,0.69319918751716614
234,0.4987499825656414,0.69389783591032028,0.52499997615814209,0.69316780567169189
235,0.50624997913837433,0.69380255788564682,0.51499995589256287,0.69315391778945923
236,0.52624998241662979,0.69124650210142136,0.51499995589256287,0.69315508008003235
237,0.53999998420476913,0.69037643820047379,0.50999999046325684,0.69311729073524475
238,0.54499997571110725,0.68886061012744904,0.51499995589256287,0.69308969378471375
239,0.48249998688697815,0.69574454426765442,0.50999994575977325,0.69312387704849243
240,0.4987499788403511,0.69498995691537857,0.51499995589256287,0.69312721490859985
241,0.50749998912215233,0.69285792112350464,0.51499998569488525,0.69313594698905945
242,0.52249997481703758,0.69307463616132736,0.51499998569488525,0.69311535358428955
243,0.50124997645616531,0.69240891188383102,0.51499998569488525,0.69309747219085693
244,0.53249997273087502,0.69204024225473404,0.51499995589256287,0.69312915205955505
245,0.51374997198581696,0.69228707998991013,0.51999998092651367,0.69315227866172791
246,0.52374996989965439,0.69269468635320663,0.52499997615814209,0.69316762685775757
247,0.48124998807907104,0.69518411159515381,0.51499998569488525,0.69320490956306458
248,0.50374998524785042,0.69274891912937164,0.51499997079372406,0.69320350885391235
249,0.4974999837577343,0.69447045773267746,0.51999998092651367,0.69318887591362
250,0.52499999105930328,0.69075553864240646,0.51999998092651367,0.69318568706512451
251,0.51874998584389687,0.69377268105745316,0.51499997079372406,0.69319874048233032
252,0.49374998360872269,0.69477654248476028,0.51499998569488525,0.69325417280197144
253,0.48124997690320015,0.69517695158720016,0.51499998569488525,0.69323113560676575
254,0.53249998018145561,0.6914069652557373,0.51499998569488525,0.69325250387191772
255,0.48749998956918716,0.69467929005622864,0.51499998569488525,0.69325795769691467
256,0.50374999269843102,0.69402334839105606,0.50999997556209564,0.69323128461837769
257,0.497499980032444,0.69335395097732544,0.51999998092651367,0.69323834776878357
258,0.51124997064471245,0.69225332140922546,0.51499997079372406,0.69322061538696289
259,0.4974999763071537,0.69444260001182556,0.51499998569488525,0.69322752952575684
260,0.53624999523162842,0.69214768707752228,0.51999998092651367,0.69323217868804932
261,0.50249997526407242,0.69327693432569504,0.51499998569488525,0.6931968629360199
262,0.48749997466802597,0.69432914257049561,0.51499997079372406,0.69322124123573303
263,0.4974999837577343,0.69505754113197327,0.51499997079372406,0.69321447610855103
264,0.53499996289610863,0.69257825613021851,0.51499998569488525,0.69326180219650269
265,0.50749997422099113,0.69303012639284134,0.51499998569488525,0.69324815273284912
266,0.53999998047947884,0.68959041684865952,0.51999998092651367,0.69322866201400757
267,0.54624997451901436,0.69207074493169785,0.51499998569488525,0.69323864579200745
268,0.51874996721744537,0.69349895417690277,0.51499995589256287,0.69327092170715332
269,0.49374999105930328,0.69401552528142929,0.51499998569488525,0.69326335191726685
270,0.52624998614192009,0.69248122721910477,0.51499998569488525,0.69327980279922485
271,0.50999999046325684,0.6920158714056015,0.51499998569488525,0.69324710965156555
272,0.52249998599290848,0.69332030415534973,0.51499998569488525,0.69327527284622192
273,0.50624998286366463,0.69387281686067581,0.51499998569488525,0.69320586323738098
274,0.49499998241662979,0.69392526894807816,0.51499997079372406,0.6932346522808075
275,0.52249997854232788,0.69193119555711746,0.51499998569488525,0.69320103526115417
276,0.51374998688697815,0.69274593144655228,0.51499998569488525,0.69320601224899292
277,0.54124996811151505,0.69087543338537216,0.51499995589256287,0.69316229224205017
278,0.49999997764825821,0.69321896880865097,0.51499998569488525,0.69317233562469482
279,0.47499997541308403,0.6947319358587265,0.51499994099140167,0.69323757290840149
280,0.50874998047947884,0.69293972104787827,0.50999999046325684,0.69318476319313049
281,0.49249997735023499,0.69285885989665985,0.50999997556209564,0.69318944215774536
282,0.48874998092651367,0.69409485906362534,0.50999999046325684,0.69323590397834778
283,0.48749998584389687,0.69348247349262238,0.50999999046325684,0.6932280957698822
284,0.51249997690320015,0.69387152791023254,0.50999996066093445,0.69323575496673584
285,0.52124998345971107,0.69200500100851059,0.51499998569488525,0.69321528077125549
286,0.51374997943639755,0.69227484613656998,0.50999999046325684,0.69323045015335083
287,0.53499997034668922,0.69163262844085693,0.51499998569488525,0.69321334362030029
288,0.51124997064471245,0.69388025254011154,0.51499998569488525,0.69320604205131531
289,0.4974999725818634,0.69384311139583588,0.51500000059604645,0.6932159960269928
290,0.50749997794628143,0.69483163207769394,0.50999999046325684,0.69324424862861633
291,0.51999998465180397,0.69431322067975998,0.50999999046325684,0.69327133893966675
292,0.52124998345971107,0.69264939427375793,0.50999999046325684,0.69327253103256226
293,0.49999998137354851,0.69296315312385559,0.51499998569488525,0.69329458475112915
294,0.51749997586011887,0.69230636954307556,0.50999996066093445,0.69324851036071777
295,0.48999997600913048,0.69504497200250626,0.50999996066093445,0.69325730204582214
296,0.52249997109174728,0.69273564219474792,0.50999999046325684,0.69324126839637756
297,0.49374997615814209,0.69476614147424698,0.51499997079372406,0.69329482316970825
298,0.50999999046325684,0.69309724867343903,0.50999996066093445,0.69325745105743408
299,0.48124999552965164,0.69524308294057846,0.50999999046325684,0.69325333833694458
300,0.47499997541308403,0.69385693222284317,0.50999999046325684,0.69328024983406067
301,0.52624998986721039,0.6913713738322258,0.50999999046325684,0.69329118728637695
302,0.51749998703598976,0.69105307757854462,0.50999996066093445,0.69326645135879517
303,0.50749996677041054,0.69234157353639603,0.50999999046325684,0.69325712323188782
304,0.51624996587634087,0.69185853004455566,0.50999996066093445,0.69324350357055664
305,0.50124998018145561,0.69388860464096069,0.50999994575977325,0.69327074289321899
306,0.50499998033046722,0.69294105470180511,0.50999996066093445,0.69326621294021606
307,0.49999997764825821,0.69272998720407486,0.50999996066093445,0.69323480129241943
308,0.49124997854232788,0.6942237913608551,0.50999996066093445,0.69327032566070557
309,0.49499999359250069,0.69447800517082214,0.50499999523162842,0.69330829381942749
310,0.50874998420476913,0.69323341548442841,0.50499996542930603,0.69329747557640076
311,0.54000000283122063,0.68989811837673187,0.50499996542930603,0.69328927993774414
312,0.48874996975064278,0.69373844563961029,0.50999994575977325,0.69325411319732666
313,0.50749996677041054,0.69237645715475082,0.50999996066093445,0.69324153661727905
314,0.53749997913837433,0.69195810705423355,0.50999996066093445,0.69323450326919556
315,0.52124997600913048,0.69228947162628174,0.50999996066093445,0.69322389364242554
316,0.50749997049570084,0.69241776317358017,0.50499999523162842,0.6932843029499054
317,0.52499997988343239,0.69162120670080185,0.50999999046325684,0.69324976205825806
318,0.53124997392296791,0.69239842146635056,0.50999997556209564,0.69324961304664612
319,0.48250000551342964,0.69466065615415573,0.50999996066093445,0.69326627254486084
320,0.47874997928738594,0.69471772015094757,0.50999999046325684,0.6932092010974884
321,0.48249999061226845,0.6947096511721611,0.50999999046325684,0.69323664903640747
322,0.49249998480081558,0.69217932224273682,0.50999999046325684,0.69325631856918335
323,0.53499999642372131,0.69083186239004135,0.51499998569488525,0.69320687651634216
324,0.47999997809529305,0.6941332072019577,0.50999996066093445,0.69325768947601318
325,0.51499998196959496,0.69240189343690872,0.50999996066093445,0.69324684143066406
326,0.51374997571110725,0.69293630868196487,0.50499996542930603,0.69327118992805481
327,0.51749997213482857,0.69213186204433441,0.50999996066093445,0.6932375431060791
328,0.51624998822808266,0.69235584139823914,0.50499998033046722,0.69325554370880127
329,0.51624997332692146,0.69268516451120377,0.50999996066093445,0.69321498274803162
330,0.51874998584389687,0.69225325435400009,0.50999996066093445,0.69320335984230042
331,0.48999998345971107,0.69406704604625702,0.50999999046325684,0.69320514798164368
332,0.50499998033046722,0.69357779622077942,0.50499999523162842,0.69325008988380432
333,0.53499998152256012,0.69090845435857773,0.494999960064888,0.69328314065933228
334,0.50624997913837433,0.69402205944061279,0.494999960064888,0.6932951807975769
335,0.4987499825656414,0.69352170079946518,0.48999999463558197,0.69330546259880066
336,0.48999999091029167,0.69404543936252594,0.49499998986721039,0.69328033924102783
337,0.54374997690320015,0.6905268058180809,0.49999994039535522,0.69326391816139221
338,0.53124997764825821,0.69188002496957779,0.50999999046325684,0.69320499897003174
339,0.51749997586011887,0.69251982122659683,0.50999999046325684,0.69320043921470642
340,0.53124997019767761,0.69083589315414429,0.50999996066093445,0.69318696856498718
341,0.49374997988343239,0.69262982904911041,0.50999999046325684,0.69318336248397827
342,0.50874998047947884,0.69221120327711105,0.50999994575977325,0.69318485260009766
343,0.48499997705221176,0.69420783966779709,0.51499998569488525,0.69315522909164429
344,0.51874997466802597,0.69261647760868073,0.51499998569488525,0.69317466020584106
345,0.51249998062849045,0.6928042471408844,0.50999997556209564,0.69318932294845581
346,0.52124997600913048,0.69127987325191498,0.51999998092651367,0.69314131140708923
347,0.53874997794628143,0.69190725684165955,0.51499997079372406,0.6931614875793457
348,0.5274999774992466,0.69184552133083344,0.51499995589256287,0.69315952062606812
349,0.47874997928738594,0.69528296589851379,0.51999998092651367,0.69313502311706543
350,0.53374998271465302,0.69107887148857117,0.51499998569488525,0.6931757926940918
351,0.51624996587634087,0.69300452619791031,0.50999999046325684,0.69318360090255737
352,0.49999997764825821,0.69228362292051315,0.50999996066093445,0.69319775700569153
353,0.48999998345971107,0.69399394094944,0.51499998569488525,0.69317695498466492
354,0.49999998509883881,0.69431190192699432,0.51499998569488525,0.69317474961280823
355,0.50874998420476913,0.69401513785123825,0.51500000059604645,0.69315540790557861
356,0.50874997675418854,0.69334601610898972,0.51500000059604645,0.69316554069519043
357,0.49499998241662979,0.69211729615926743,0.51499998569488525,0.69318085908889771
358,0.51374997943639755,0.6922813206911087,0.50999999046325684,0.69319728016853333
359,0.5274999812245369,0.69267978519201279,0.51499998569488525,0.69316312670707703
360,0.49374998733401299,0.69469594210386276,0.51499998569488525,0.69317042827606201
361,0.50874999538064003,0.69299160689115524,0.50499996542930603,0.69323354959487915
362,0.50749998912215233,0.69369730353355408,0.50499996542930603,0.6932283341884613
363,0.50124999508261681,0.69244393706321716,0.51499998569488525,0.69316458702087402
364,0.52999996393918991,0.69240314513444901,0.50999996066093445,0.69319963455200195
365,0.52374998107552528,0.69164711236953735,0.50999999046325684,0.69319385290145874
366,0.50624998658895493,0.69373036921024323,0.49499998986721039,0.69323083758354187
